Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-01-12T20:08:49.852201+00:00,Buffalo Bulls vs. Kent State Golden Flashes,Buffalo Bulls,Jan 13 06:30PM ET,2026-01-12 19:48:48 UTC,Spread,0.0241897189022821,-0.0,0.547999242711806,1.5,1.5,-2.7
2026-01-12T20:08:49.852257+00:00,Buffalo Bulls vs. Kent State Golden Flashes,Buffalo Bulls,Jan 13 06:30PM ET,2026-01-12 19:48:48 UTC,Moneyline,0.0322325612437885,Win,0.5273306004594749,102.0,102.0,0.5273306004594749
2026-01-12T20:08:49.852631+00:00,Loyola (Chi) Ramblers vs. George Mason Patriots,George Mason Patriots,Jan 13 07:00PM ET,2026-01-12 20:04:48 UTC,Spread,0.0144424253735896,-9.0,0.5336731946043589,-8.0,-8.0,-10.15
2026-01-12T20:08:49.853758+00:00,Miami (OH) RedHawks vs. Central Michigan Chippewas,Miami (OH) RedHawks,Jan 13 07:00PM ET,2026-01-12 20:04:48 UTC,Spread,0.0446479804347867,-18.5,0.5638787496655561,-16.5,-16.5,-21.2
2026-01-12T20:08:49.855002+00:00,Eastern Illinois Panthers vs. Western Illinois Leathernecks,Eastern Illinois Panthers,Jan 13 08:30PM ET,2026-01-12 20:04:48 UTC,Spread,0.032741267628341,-8.0,0.5519720368591103,-6.5,-6.5,-9.8
2026-01-12T20:08:49.855705+00:00,Oklahoma St Cowboys vs. Baylor Bears,Oklahoma St Cowboys,Jan 13 09:00PM ET,2026-01-12 20:04:48 UTC,Spread,0.0400692258560322,0.0,0.5638787496655561,1.75,2.0,-2.45
2026-01-12T20:08:49.855745+00:00,Oklahoma St Cowboys vs. Baylor Bears,Oklahoma St Cowboys,Jan 13 09:00PM ET,2026-01-12 20:04:48 UTC,Moneyline,0.0261695929986087,Win,0.5225472795477515,101.0,101.0,0.5225472795477515
2026-01-12T20:08:49.855992+00:00,Fresno St Bulldogs vs. Colorado St Rams,Fresno St Bulldogs,Jan 13 09:00PM ET,2026-01-12 20:04:48 UTC,Spread,0.0154719658609231,4.0,0.5347027350916924,5.0,5.0,2.8
2026-01-12T21:07:30.234733+00:00,Minnesota Golden Gophers vs. Wisconsin Badgers,N/A,Jan 13 07:00PM ET,2026-01-12 20:04:48 UTC,Under,0.0103555120713323,Under,0.5341650358808562,143.5,144.5,139.880162221106
2026-01-12T23:06:33.942638+00:00,St. John's Red Storm vs. Marquette Golden Eagles,St. John's Red Storm,Jan 13 06:30PM ET,2026-01-12 19:48:48 UTC,Spread,0.0241897189022821,-16.0,0.547999242711806,-15.5,-14.5,-18.4
2026-01-12T23:06:33.943200+00:00,Loyola (Chi) Ramblers vs. George Mason Patriots,George Mason Patriots,Jan 13 07:00PM ET,2026-01-12 20:04:48 UTC,Moneyline,0.0102731512325116,Win,0.7997468354430379,-400.0,-375.0,0.7997468354430379
2026-01-12T23:06:33.947094+00:00,San Francisco Dons vs. Saint Mary's Gaels,San Francisco Dons,Jan 13 11:00PM ET,2026-01-12 20:24:48 UTC,Spread,0.0289037155541542,6.5,0.5504348160326231,7.0,8.0,4.1
2026-01-13T21:07:43.291506+00:00,Saint Joseph's Hawks vs. St. Bonaventure Bonnies,Saint Joseph's Hawks,Jan 14 07:00PM ET,2026-01-13 20:24:43 UTC,Spread,0.024653400649521,1.5,0.5320425632110974,2.5,2.5,0.15
2026-01-13T21:07:43.291950+00:00,Georgia Tech Yellow Jackets vs. Pittsburgh Panthers,Georgia Tech Yellow Jackets,Jan 14 07:00PM ET,2026-01-13 20:24:43 UTC,Spread,0.0139702740544709,1.0,0.5320425632110974,1.75,2.0,0.0499999999999999
2026-01-13T21:07:43.292243+00:00,Kennesaw St Owls vs. Florida Int'l Golden Panthers,Florida Int'l Golden Panthers,Jan 14 07:00PM ET,2026-01-13 20:24:43 UTC,Spread,0.0128117939803281,4.0,0.5320425632110974,5.0,5.0,3.0
